state_slug,state_name,year,quarter,quarter_start_date,registered_count,source_file
chhattisgarh,Chhattisgarh,2024,3,2024-07-01,566499,data/aggregated/merchant/country/india/state/chhattisgarh/2024/3.json
chhattisgarh,Chhattisgarh,2024,4,2024-10-01,593346,data/aggregated/merchant/country/india/state/chhattisgarh/2024/4.json
chhattisgarh,Chhattisgarh,2025,1,2025-01-01,617762,data/aggregated/merchant/country/india/state/chhattisgarh/2025/1.json
chhattisgarh,Chhattisgarh,2025,2,2025-04-01,639801,data/aggregated/merchant/country/india/state/chhattisgarh/2025/2.json
chhattisgarh,Chhattisgarh,2025,3,2025-07-01,662495,data/aggregated/merchant/country/india/state/chhattisgarh/2025/3.json
chhattisgarh,Chhattisgarh,2025,4,2025-10-01,687021,data/aggregated/merchant/country/india/state/chhattisgarh/2025/4.json
chhattisgarh,Chhattisgarh,2026,1,2026-01-01,701882,data/aggregated/merchant/country/india/state/chhattisgarh/2026/1.json
chhattisgarh,Chhattisgarh,2026,2,2026-04-01,715816,data/aggregated/merchant/country/india/state/chhattisgarh/2026/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2018,2,2018-04-01,1,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2018/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2018,3,2018-07-01,5,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2018/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2018,4,2018-10-01,9,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2018/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,1,2019-01-01,139,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,2,2019-04-01,1779,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,3,2019-07-01,3393,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2019,4,2019-10-01,4426,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2019/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,1,2020-01-01,5118,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,2,2020-04-01,5435,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,3,2020-07-01,7224,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2020,4,2020-10-01,9628,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2020/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,1,2021-01-01,11346,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,2,2021-04-01,11960,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,3,2021-07-01,13043,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2021,4,2021-10-01,14300,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2021/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,1,2022-01-01,15792,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,2,2022-04-01,16607,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,3,2022-07-01,17115,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2022,4,2022-10-01,17526,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2022/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,1,2023-01-01,17162,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,2,2023-04-01,17453,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,3,2023-07-01,18026,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2023,4,2023-10-01,18911,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2023/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,1,2024-01-01,20267,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,2,2024-04-01,21337,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,3,2024-07-01,22497,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2024,4,2024-10-01,23494,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2024/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,1,2025-01-01,24269,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,2,2025-04-01,24909,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/2.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,3,2025-07-01,25741,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/3.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2025,4,2025-10-01,26635,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2025/4.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2026,1,2026-01-01,27377,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2026/1.json
dadra-&-nagar-haveli-&-daman-&-diu,Dadra & Nagar Haveli and Daman & Diu,2026,2,2026-04-01,27992,data/aggregated/merchant/country/india/state/dadra-&-nagar-haveli-&-daman-&-diu/2026/2.json
delhi,Delhi,2018,1,2018-01-01,35,data/aggregated/merchant/country/india/state/delhi/2018/1.json
delhi,Delhi,2018,2,2018-04-01,1582,data/aggregated/merchant/country/india/state/delhi/2018/2.json
delhi,Delhi,2018,3,2018-07-01,20830,data/aggregated/merchant/country/india/state/delhi/2018/3.json
delhi,Delhi,2018,4,2018-10-01,122312,data/aggregated/merchant/country/india/state/delhi/2018/4.json
delhi,Delhi,2019,1,2019-01-01,291072,data/aggregated/merchant/country/india/state/delhi/2019/1.json
delhi,Delhi,2019,2,2019-04-01,377636,data/aggregated/merchant/country/india/state/delhi/2019/2.json
delhi,Delhi,2019,3,2019-07-01,457771,data/aggregated/merchant/country/india/state/delhi/2019/3.json
delhi,Delhi,2019,4,2019-10-01,535746,data/aggregated/merchant/country/india/state/delhi/2019/4.json
delhi,Delhi,2020,1,2020-01-01,620971,data/aggregated/merchant/country/india/state/delhi/2020/1.json
delhi,Delhi,2020,2,2020-04-01,662128,data/aggregated/merchant/country/india/state/delhi/2020/2.json
delhi,Delhi,2020,3,2020-07-01,806650,data/aggregated/merchant/country/india/state/delhi/2020/3.json
delhi,Delhi,2020,4,2020-10-01,956264,data/aggregated/merchant/country/india/state/delhi/2020/4.json
delhi,Delhi,2021,1,2021-01-01,1076714,data/aggregated/merchant/country/india/state/delhi/2021/1.json
delhi,Delhi,2021,2,2021-04-01,1126168,data/aggregated/merchant/country/india/state/delhi/2021/2.json
delhi,Delhi,2021,3,2021-07-01,1228686,data/aggregated/merchant/country/india/state/delhi/2021/3.json
delhi,Delhi,2021,4,2021-10-01,1313333,data/aggregated/merchant/country/india/state/delhi/2021/4.json
delhi,Delhi,2022,1,2022-01-01,1422784,data/aggregated/merchant/country/india/state/delhi/2022/1.json
delhi,Delhi,2022,2,2022-04-01,1511233,data/aggregated/merchant/country/india/state/delhi/2022/2.json
delhi,Delhi,2022,3,2022-07-01,1557751,data/aggregated/merchant/country/india/state/delhi/2022/3.json
delhi,Delhi,2022,4,2022-10-01,1593056,data/aggregated/merchant/country/india/state/delhi/2022/4.json
delhi,Delhi,2023,1,2023-01-01,1500599,data/aggregated/merchant/country/india/state/delhi/2023/1.json
delhi,Delhi,2023,2,2023-04-01,1518643,data/aggregated/merchant/country/india/state/delhi/2023/2.json
delhi,Delhi,2023,3,2023-07-01,1545075,data/aggregated/merchant/country/india/state/delhi/2023/3.json
delhi,Delhi,2023,4,2023-10-01,1569273,data/aggregated/merchant/country/india/state/delhi/2023/4.json
delhi,Delhi,2024,1,2024-01-01,1610556,data/aggregated/merchant/country/india/state/delhi/2024/1.json
delhi,Delhi,2024,2,2024-04-01,1648369,data/aggregated/merchant/country/india/state/delhi/2024/2.json
delhi,Delhi,2024,3,2024-07-01,1677600,data/aggregated/merchant/country/india/state/delhi/2024/3.json
delhi,Delhi,2024,4,2024-10-01,1707724,data/aggregated/merchant/country/india/state/delhi/2024/4.json
delhi,Delhi,2025,1,2025-01-01,1736526,data/aggregated/merchant/country/india/state/delhi/2025/1.json
delhi,Delhi,2025,2,2025-04-01,1766050,data/aggregated/merchant/country/india/state/delhi/2025/2.json
delhi,Delhi,2025,3,2025-07-01,1796474,data/aggregated/merchant/country/india/state/delhi/2025/3.json
delhi,Delhi,2025,4,2025-10-01,1835425,data/aggregated/merchant/country/india/state/delhi/2025/4.json
delhi,Delhi,2026,1,2026-01-01,1864615,data/aggregated/merchant/country/india/state/delhi/2026/1.json
delhi,Delhi,2026,2,2026-04-01,1893905,data/aggregated/merchant/country/india/state/delhi/2026/2.json
goa,Goa,2018,2,2018-04-01,1,data/aggregated/merchant/country/india/state/goa/2018/2.json
goa,Goa,2018,3,2018-07-01,4,data/aggregated/merchant/country/india/state/goa/2018/3.json
goa,Goa,2018,4,2018-10-01,231,data/aggregated/merchant/country/india/state/goa/2018/4.json
goa,Goa,2019,1,2019-01-01,766,data/aggregated/merchant/country/india/state/goa/2019/1.json
goa,Goa,2019,2,2019-04-01,1863,data/aggregated/merchant/country/india/state/goa/2019/2.json
goa,Goa,2019,3,2019-07-01,3458,data/aggregated/merchant/country/india/state/goa/2019/3.json
goa,Goa,2019,4,2019-10-01,4792,data/aggregated/merchant/country/india/state/goa/2019/4.json
goa,Goa,2020,1,2020-01-01,5584,data/aggregated/merchant/country/india/state/goa/2020/1.json
goa,Goa,2020,2,2020-04-01,6457,data/aggregated/merchant/country/india/state/goa/2020/2.json
goa,Goa,2020,3,2020-07-01,7492,data/aggregated/merchant/country/india/state/goa/2020/3.json
goa,Goa,2020,4,2020-10-01,9461,data/aggregated/merchant/country/india/state/goa/2020/4.json
goa,Goa,2021,1,2021-01-01,11748,data/aggregated/merchant/country/india/state/goa/2021/1.json
goa,Goa,2021,2,2021-04-01,12752,data/aggregated/merchant/country/india/state/goa/2021/2.json
goa,Goa,2021,3,2021-07-01,14847,data/aggregated/merchant/country/india/state/goa/2021/3.json
goa,Goa,2021,4,2021-10-01,17696,data/aggregated/merchant/country/india/state/goa/2021/4.json
goa,Goa,2022,1,2022-01-01,20221,data/aggregated/merchant/country/india/state/goa/2022/1.json
goa,Goa,2022,2,2022-04-01,21786,data/aggregated/merchant/country/india/state/goa/2022/2.json
goa,Goa,2022,3,2022-07-01,23829,data/aggregated/merchant/country/india/state/goa/2022/3.json
goa,Goa,2022,4,2022-10-01,25200,data/aggregated/merchant/country/india/state/goa/2022/4.json
goa,Goa,2023,1,2023-01-01,25609,data/aggregated/merchant/country/india/state/goa/2023/1.json
goa,Goa,2023,2,2023-04-01,26285,data/aggregated/merchant/country/india/state/goa/2023/2.json
goa,Goa,2023,3,2023-07-01,27362,data/aggregated/merchant/country/india/state/goa/2023/3.json
goa,Goa,2023,4,2023-10-01,28389,data/aggregated/merchant/country/india/state/goa/2023/4.json
goa,Goa,2024,1,2024-01-01,29320,data/aggregated/merchant/country/india/state/goa/2024/1.json
goa,Goa,2024,2,2024-04-01,30281,data/aggregated/merchant/country/india/state/goa/2024/2.json
goa,Goa,2024,3,2024-07-01,31250,data/aggregated/merchant/country/india/state/goa/2024/3.json
goa,Goa,2024,4,2024-10-01,32281,data/aggregated/merchant/country/india/state/goa/2024/4.json
goa,Goa,2025,1,2025-01-01,33494,data/aggregated/merchant/country/india/state/goa/2025/1.json
goa,Goa,2025,2,2025-04-01,34446,data/aggregated/merchant/country/india/state/goa/2025/2.json
goa,Goa,2025,3,2025-07-01,35183,data/aggregated/merchant/country/india/state/goa/2025/3.json
goa,Goa,2025,4,2025-10-01,35734,data/aggregated/merchant/country/india/state/goa/2025/4.json
goa,Goa,2026,1,2026-01-01,36079,data/aggregated/merchant/country/india/state/goa/2026/1.json
goa,Goa,2026,2,2026-04-01,36404,data/aggregated/merchant/country/india/state/goa/2026/2.json
gujarat,Gujarat,2018,1,2018-01-01,23,data/aggregated/merchant/country/india/state/gujarat/2018/1.json
gujarat,Gujarat,2018,2,2018-04-01,112,data/aggregated/merchant/country/india/state/gujarat/2018/2.json
gujarat,Gujarat,2018,3,2018-07-01,274,data/aggregated/merchant/country/india/state/gujarat/2018/3.json
gujarat,Gujarat,2018,4,2018-10-01,1087,data/aggregated/merchant/country/india/state/gujarat/2018/4.json
gujarat,Gujarat,2019,1,2019-01-01,50733,data/aggregated/merchant/country/india/state/gujarat/2019/1.json
gujarat,Gujarat,2019,2,2019-04-01,218360,data/aggregated/merchant/country/india/state/gujarat/2019/2.json
gujarat,Gujarat,2019,3,2019-07-01,379073,data/aggregated/merchant/country/india/state/gujarat/2019/3.json
gujarat,Gujarat,2019,4,2019-10-01,479820,data/aggregated/merchant/country/india/state/gujarat/2019/4.json
gujarat,Gujarat,2020,1,2020-01-01,575783,data/aggregated/merchant/country/india/state/gujarat/2020/1.json
gujarat,Gujarat,2020,2,2020-04-01,623195,data/aggregated/merchant/country/india/state/gujarat/2020/2.json
gujarat,Gujarat,2020,3,2020-07-01,757523,data/aggregated/merchant/country/india/state/gujarat/2020/3.json
gujarat,Gujarat,2020,4,2020-10-01,915535,data/aggregated/merchant/country/india/state/gujarat/2020/4.json
gujarat,Gujarat,2021,1,2021-01-01,1057340,data/aggregated/merchant/country/india/state/gujarat/2021/1.json
gujarat,Gujarat,2021,2,2021-04-01,1139225,data/aggregated/merchant/country/india/state/gujarat/2021/2.json
gujarat,Gujarat,2021,3,2021-07-01,1237105,data/aggregated/merchant/country/india/state/gujarat/2021/3.json
gujarat,Gujarat,2021,4,2021-10-01,1293971,data/aggregated/merchant/country/india/state/gujarat/2021/4.json
gujarat,Gujarat,2022,1,2022-01-01,1418981,data/aggregated/merchant/country/india/state/gujarat/2022/1.json
gujarat,Gujarat,2022,2,2022-04-01,1508860,data/aggregated/merchant/country/india/state/gujarat/2022/2.json
gujarat,Gujarat,2022,3,2022-07-01,1575338,data/aggregated/merchant/country/india/state/gujarat/2022/3.json
gujarat,Gujarat,2022,4,2022-10-01,1624532,data/aggregated/merchant/country/india/state/gujarat/2022/4.json
gujarat,Gujarat,2023,1,2023-01-01,1582606,data/aggregated/merchant/country/india/state/gujarat/2023/1.json
gujarat,Gujarat,2023,2,2023-04-01,1606526,data/aggregated/merchant/country/india/state/gujarat/2023/2.json
gujarat,Gujarat,2023,3,2023-07-01,1639176,data/aggregated/merchant/country/india/state/gujarat/2023/3.json
gujarat,Gujarat,2023,4,2023-10-01,1672361,data/aggregated/merchant/country/india/state/gujarat/2023/4.json
gujarat,Gujarat,2024,1,2024-01-01,1734621,data/aggregated/merchant/country/india/state/gujarat/2024/1.json
gujarat,Gujarat,2024,2,2024-04-01,1790863,data/aggregated/merchant/country/india/state/gujarat/2024/2.json
gujarat,Gujarat,2024,3,2024-07-01,1845568,data/aggregated/merchant/country/india/state/gujarat/2024/3.json
gujarat,Gujarat,2024,4,2024-10-01,1897442,data/aggregated/merchant/country/india/state/gujarat/2024/4.json
gujarat,Gujarat,2025,1,2025-01-01,1942361,data/aggregated/merchant/country/india/state/gujarat/2025/1.json
gujarat,Gujarat,2025,2,2025-04-01,1982430,data/aggregated/merchant/country/india/state/gujarat/2025/2.json
gujarat,Gujarat,2025,3,2025-07-01,2020150,data/aggregated/merchant/country/india/state/gujarat/2025/3.json
gujarat,Gujarat,2025,4,2025-10-01,2064443,data/aggregated/merchant/country/india/state/gujarat/2025/4.json
gujarat,Gujarat,2026,1,2026-01-01,2100808,data/aggregated/merchant/country/india/state/gujarat/2026/1.json
gujarat,Gujarat,2026,2,2026-04-01,2136458,data/aggregated/merchant/country/india/state/gujarat/2026/2.json
haryana,Haryana,2018,1,2018-01-01,4,data/aggregated/merchant/country/india/state/haryana/2018/1.json
haryana,Haryana,2018,2,2018-04-01,168,data/aggregated/merchant/country/india/state/haryana/2018/2.json
haryana,Haryana,2018,3,2018-07-01,3949,data/aggregated/merchant/country/india/state/haryana/2018/3.json
haryana,Haryana,2018,4,2018-10-01,29642,data/aggregated/merchant/country/india/state/haryana/2018/4.json
haryana,Haryana,2019,1,2019-01-01,120132,data/aggregated/merchant/country/india/state/haryana/2019/1.json
haryana,Haryana,2019,2,2019-04-01,192408,data/aggregated/merchant/country/india/state/haryana/2019/2.json
haryana,Haryana,2019,3,2019-07-01,260991,data/aggregated/merchant/country/india/state/haryana/2019/3.json
haryana,Haryana,2019,4,2019-10-01,318003,data/aggregated/merchant/country/india/state/haryana/2019/4.json
haryana,Haryana,2020,1,2020-01-01,376341,data/aggregated/merchant/country/india/state/haryana/2020/1.json
haryana,Haryana,2020,2,2020-04-01,404251,data/aggregated/merchant/country/india/state/haryana/2020/2.json
haryana,Haryana,2020,3,2020-07-01,495270,data/aggregated/merchant/country/india/state/haryana/2020/3.json
haryana,Haryana,2020,4,2020-10-01,596567,data/aggregated/merchant/country/india/state/haryana/2020/4.json
haryana,Haryana,2021,1,2021-01-01,689584,data/aggregated/merchant/country/india/state/haryana/2021/1.json
haryana,Haryana,2021,2,2021-04-01,752220,data/aggregated/merchant/country/india/state/haryana/2021/2.json
haryana,Haryana,2021,3,2021-07-01,835658,data/aggregated/merchant/country/india/state/haryana/2021/3.json
haryana,Haryana,2021,4,2021-10-01,918155,data/aggregated/merchant/country/india/state/haryana/2021/4.json
haryana,Haryana,2022,1,2022-01-01,1026068,data/aggregated/merchant/country/india/state/haryana/2022/1.json
haryana,Haryana,2022,2,2022-04-01,1106393,data/aggregated/merchant/country/india/state/haryana/2022/2.json
haryana,Haryana,2022,3,2022-07-01,1171324,data/aggregated/merchant/country/india/state/haryana/2022/3.json
haryana,Haryana,2022,4,2022-10-01,1231301,data/aggregated/merchant/country/india/state/haryana/2022/4.json
haryana,Haryana,2023,1,2023-01-01,1205359,data/aggregated/merchant/country/india/state/haryana/2023/1.json
haryana,Haryana,2023,2,2023-04-01,1231314,data/aggregated/merchant/country/india/state/haryana/2023/2.json
haryana,Haryana,2023,3,2023-07-01,1272783,data/aggregated/merchant/country/india/state/haryana/2023/3.json
haryana,Haryana,2023,4,2023-10-01,1309518,data/aggregated/merchant/country/india/state/haryana/2023/4.json
haryana,Haryana,2024,1,2024-01-01,1349876,data/aggregated/merchant/country/india/state/haryana/2024/1.json
haryana,Haryana,2024,2,2024-04-01,1395864,data/aggregated/merchant/country/india/state/haryana/2024/2.json
haryana,Haryana,2024,3,2024-07-01,1436920,data/aggregated/merchant/country/india/state/haryana/2024/3.json
haryana,Haryana,2024,4,2024-10-01,1480933,data/aggregated/merchant/country/india/state/haryana/2024/4.json
haryana,Haryana,2025,1,2025-01-01,1522080,data/aggregated/merchant/country/india/state/haryana/2025/1.json
haryana,Haryana,2025,2,2025-04-01,1559622,data/aggregated/merchant/country/india/state/haryana/2025/2.json
haryana,Haryana,2025,3,2025-07-01,1596852,data/aggregated/merchant/country/india/state/haryana/2025/3.json
haryana,Haryana,2025,4,2025-10-01,1643434,data/aggregated/merchant/country/india/state/haryana/2025/4.json
haryana,Haryana,2026,1,2026-01-01,1672054,data/aggregated/merchant/country/india/state/haryana/2026/1.json
haryana,Haryana,2026,2,2026-04-01,1706826,data/aggregated/merchant/country/india/state/haryana/2026/2.json
himachal-pradesh,Himachal Pradesh,2018,2,2018-04-01,2,data/aggregated/merchant/country/india/state/himachal-pradesh/2018/2.json
himachal-pradesh,Himachal Pradesh,2018,3,2018-07-01,1,data/aggregated/merchant/country/india/state/himachal-pradesh/2018/3.json
himachal-pradesh,Himachal Pradesh,2018,4,2018-10-01,17,data/aggregated/merchant/country/india/state/himachal-pradesh/2018/4.json
himachal-pradesh,Himachal Pradesh,2019,1,2019-01-01,358,data/aggregated/merchant/country/india/state/himachal-pradesh/2019/1.json
himachal-pradesh,Himachal Pradesh,2019,2,2019-04-01,3990,data/aggregated/merchant/country/india/state/himachal-pradesh/2019/2.json
himachal-pradesh,Himachal Pradesh,2019,3,2019-07-01,7828,data/aggregated/merchant/country/india/state/himachal-pradesh/2019/3.json
himachal-pradesh,Himachal Pradesh,2019,4,2019-10-01,11892,data/aggregated/merchant/country/india/state/himachal-pradesh/2019/4.json
himachal-pradesh,Himachal Pradesh,2020,1,2020-01-01,14466,data/aggregated/merchant/country/india/state/himachal-pradesh/2020/1.json
himachal-pradesh,Himachal Pradesh,2020,2,2020-04-01,15575,data/aggregated/merchant/country/india/state/himachal-pradesh/2020/2.json
himachal-pradesh,Himachal Pradesh,2020,3,2020-07-01,18895,data/aggregated/merchant/country/india/state/himachal-pradesh/2020/3.json
himachal-pradesh,Himachal Pradesh,2020,4,2020-10-01,24496,data/aggregated/merchant/country/india/state/himachal-pradesh/2020/4.json
himachal-pradesh,Himachal Pradesh,2021,1,2021-01-01,31399,data/aggregated/merchant/country/india/state/himachal-pradesh/2021/1.json
himachal-pradesh,Himachal Pradesh,2021,2,2021-04-01,38403,data/aggregated/merchant/country/india/state/himachal-pradesh/2021/2.json
himachal-pradesh,Himachal Pradesh,2021,3,2021-07-01,50357,data/aggregated/merchant/country/india/state/himachal-pradesh/2021/3.json
himachal-pradesh,Himachal Pradesh,2021,4,2021-10-01,63178,data/aggregated/merchant/country/india/state/himachal-pradesh/2021/4.json
himachal-pradesh,Himachal Pradesh,2022,1,2022-01-01,75280,data/aggregated/merchant/country/india/state/himachal-pradesh/2022/1.json
himachal-pradesh,Himachal Pradesh,2022,2,2022-04-01,86078,data/aggregated/merchant/country/india/state/himachal-pradesh/2022/2.json
himachal-pradesh,Himachal Pradesh,2022,3,2022-07-01,94578,data/aggregated/merchant/country/india/state/himachal-pradesh/2022/3.json
himachal-pradesh,Himachal Pradesh,2022,4,2022-10-01,103146,data/aggregated/merchant/country/india/state/himachal-pradesh/2022/4.json
himachal-pradesh,Himachal Pradesh,2023,1,2023-01-01,105878,data/aggregated/merchant/country/india/state/himachal-pradesh/2023/1.json
himachal-pradesh,Himachal Pradesh,2023,2,2023-04-01,109661,data/aggregated/merchant/country/india/state/himachal-pradesh/2023/2.json
himachal-pradesh,Himachal Pradesh,2023,3,2023-07-01,113340,data/aggregated/merchant/country/india/state/himachal-pradesh/2023/3.json
himachal-pradesh,Himachal Pradesh,2023,4,2023-10-01,116857,data/aggregated/merchant/country/india/state/himachal-pradesh/2023/4.json
himachal-pradesh,Himachal Pradesh,2024,1,2024-01-01,120041,data/aggregated/merchant/country/india/state/himachal-pradesh/2024/1.json
himachal-pradesh,Himachal Pradesh,2024,2,2024-04-01,126235,data/aggregated/merchant/country/india/state/himachal-pradesh/2024/2.json
himachal-pradesh,Himachal Pradesh,2024,3,2024-07-01,130210,data/aggregated/merchant/country/india/state/himachal-pradesh/2024/3.json
himachal-pradesh,Himachal Pradesh,2024,4,2024-10-01,133259,data/aggregated/merchant/country/india/state/himachal-pradesh/2024/4.json
himachal-pradesh,Himachal Pradesh,2025,1,2025-01-01,136228,data/aggregated/merchant/country/india/state/himachal-pradesh/2025/1.json
himachal-pradesh,Himachal Pradesh,2025,2,2025-04-01,139315,data/aggregated/merchant/country/india/state/himachal-pradesh/2025/2.json
himachal-pradesh,Himachal Pradesh,2025,3,2025-07-01,142979,data/aggregated/merchant/country/india/state/himachal-pradesh/2025/3.json
himachal-pradesh,Himachal Pradesh,2025,4,2025-10-01,147497,data/aggregated/merchant/country/india/state/himachal-pradesh/2025/4.json
himachal-pradesh,Himachal Pradesh,2026,1,2026-01-01,150358,data/aggregated/merchant/country/india/state/himachal-pradesh/2026/1.json
himachal-pradesh,Himachal Pradesh,2026,2,2026-04-01,154191,data/aggregated/merchant/country/india/state/himachal-pradesh/2026/2.json
jammu-&-kashmir,Jammu & Kashmir,2018,1,2018-01-01,2,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2018/1.json
jammu-&-kashmir,Jammu & Kashmir,2018,2,2018-04-01,2,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2018/2.json
jammu-&-kashmir,Jammu & Kashmir,2018,3,2018-07-01,8,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2018/3.json
jammu-&-kashmir,Jammu & Kashmir,2018,4,2018-10-01,21,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2018/4.json
jammu-&-kashmir,Jammu & Kashmir,2019,1,2019-01-01,1545,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2019/1.json
jammu-&-kashmir,Jammu & Kashmir,2019,2,2019-04-01,5604,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2019/2.json
jammu-&-kashmir,Jammu & Kashmir,2019,3,2019-07-01,6323,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2019/3.json
jammu-&-kashmir,Jammu & Kashmir,2019,4,2019-10-01,6435,data/aggregated/merchant/country/india/state/jammu-&-kashmir/2019/4.json
