date,year,month,quarter,payment_mode,volume_lakh,value_crore,source_resource_id
2021-01-09,2021,1,Q1,UPI,755.92,13575.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-10,2021,1,Q1,IMPS,98.89,6124.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-10,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,104.06,4018.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-10,2021,1,Q1,UPI,730.55,11442.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-11,2021,1,Q1,IMPS,129.59,11567.12,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-11,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,121.41,5276.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-11,2021,1,Q1,UPI,790.01,16385.67,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-12,2021,1,Q1,IMPS,125.62,11060.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-12,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,131.02,5741.31,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-12,2021,1,Q1,UPI,796.26,16106.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-13,2021,1,Q1,IMPS,117.3,9951.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-13,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,130.65,5428.69,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-13,2021,1,Q1,UPI,799.33,15247.81,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-14,2021,1,Q1,IMPS,105.3,7871.07,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-14,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,104.65,4089.24,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-14,2021,1,Q1,UPI,709.06,12055.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-15,2021,1,Q1,IMPS,103.3,8433.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-15,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,105.76,4242.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-15,2021,1,Q1,UPI,716.84,12896.46,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-16,2021,1,Q1,IMPS,102.34,7951.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-16,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,110.68,4428.69,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-16,2021,1,Q1,UPI,736.58,13098.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-17,2021,1,Q1,IMPS,92.32,5163.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-17,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,97.92,3528.38,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-17,2021,1,Q1,UPI,693.63,10040.86,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-18,2021,1,Q1,IMPS,113.21,9934.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-18,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,108.9,4371.84,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-18,2021,1,Q1,UPI,742.75,14349.75,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-19,2021,1,Q1,IMPS,110.88,9538.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-19,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,106.66,4249.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-19,2021,1,Q1,UPI,726.82,13969.89,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-20,2021,1,Q1,IMPS,113.67,9776.08,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-20,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,107.63,4279.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-20,2021,1,Q1,UPI,768.51,15105.77,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-21,2021,1,Q1,IMPS,112.56,9770.02,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-21,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,102.41,4046.42,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-21,2021,1,Q1,UPI,759.64,14635.65,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-22,2021,1,Q1,IMPS,111.2,9680.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-22,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,103.67,4078.62,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-22,2021,1,Q1,UPI,751.68,14181.12,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-23,2021,1,Q1,IMPS,103.96,7659.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-23,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,102.86,4020.06,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-23,2021,1,Q1,UPI,713.0,11968.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-24,2021,1,Q1,IMPS,89.54,4933.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-24,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,92.93,3195.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-24,2021,1,Q1,UPI,589.58,8051.95,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-25,2021,1,Q1,IMPS,113.1,10204.44,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-25,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,107.9,4243.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-25,2021,1,Q1,UPI,724.19,14185.07,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-26,2021,1,Q1,IMPS,90.3,6222.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-26,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,92.84,3362.23,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-26,2021,1,Q1,UPI,682.29,10407.76,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-27,2021,1,Q1,IMPS,108.53,10179.98,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-27,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,104.75,4141.5,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-27,2021,1,Q1,UPI,705.02,13936.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-28,2021,1,Q1,IMPS,111.32,10203.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-28,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,101.17,4018.4,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-28,2021,1,Q1,UPI,691.55,13304.92,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-29,2021,1,Q1,IMPS,122.41,11531.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-29,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,106.19,4331.57,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-29,2021,1,Q1,UPI,758.33,15526.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-30,2021,1,Q1,IMPS,125.05,11291.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-30,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,118.74,5063.38,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-30,2021,1,Q1,UPI,778.35,15636.1,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-31,2021,1,Q1,IMPS,105.02,7258.9,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-31,2021,1,Q1,NFS_ATM_CASH_WITHDRAWAL,107.06,4112.3,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-01-31,2021,1,Q1,UPI,707.78,11448.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-01,2021,2,Q1,IMPS,133.17,12923.83,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-01,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,124.12,5520.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-01,2021,2,Q1,UPI,835.85,18468.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-02,2021,2,Q1,IMPS,132.75,11881.6,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-02,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,124.07,5516.58,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-02,2021,2,Q1,UPI,817.28,17017.33,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-03,2021,2,Q1,IMPS,125.37,11167.91,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-03,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,123.01,5373.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-03,2021,2,Q1,UPI,809.71,16419.83,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-04,2021,2,Q1,IMPS,127.56,11476.32,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-04,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,116.54,5032.2,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-04,2021,2,Q1,UPI,813.15,16525.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-05,2021,2,Q1,IMPS,123.8,10960.66,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-05,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,119.66,5125.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-05,2021,2,Q1,UPI,846.0,16576.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-06,2021,2,Q1,IMPS,119.5,10332.56,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-06,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,127.79,5536.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-06,2021,2,Q1,UPI,859.11,16381.84,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-07,2021,2,Q1,IMPS,103.58,6516.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-07,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,116.64,4565.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-07,2021,2,Q1,UPI,812.38,12158.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-08,2021,2,Q1,IMPS,126.56,11361.57,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-08,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,123.28,5279.17,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-08,2021,2,Q1,UPI,830.29,16526.49,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-09,2021,2,Q1,IMPS,123.07,11013.37,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-09,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,124.51,5337.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-09,2021,2,Q1,UPI,851.58,16665.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-10,2021,2,Q1,IMPS,123.95,10964.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-10,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,128.6,5508.88,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-10,2021,2,Q1,UPI,863.77,17089.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-11,2021,2,Q1,IMPS,124.1,10597.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-11,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,122.03,5158.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-11,2021,2,Q1,UPI,847.77,16136.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-12,2021,2,Q1,IMPS,120.93,10378.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-12,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,121.72,5089.52,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-12,2021,2,Q1,UPI,836.08,15632.23,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-13,2021,2,Q1,IMPS,107.66,8078.61,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-13,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,117.05,4874.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-13,2021,2,Q1,UPI,797.38,13406.04,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-14,2021,2,Q1,IMPS,94.26,5416.61,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-14,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,102.66,3760.83,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-14,2021,2,Q1,UPI,760.56,10714.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-15,2021,2,Q1,IMPS,118.89,10559.07,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-15,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,118.05,4850.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-15,2021,2,Q1,UPI,810.95,15853.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-16,2021,2,Q1,IMPS,110.77,9567.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-16,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,111.88,4520.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-16,2021,2,Q1,UPI,803.9,15074.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-17,2021,2,Q1,IMPS,109.43,9842.89,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-17,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,111.5,4501.75,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-17,2021,2,Q1,UPI,814.96,14883.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-18,2021,2,Q1,IMPS,107.72,9563.46,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-18,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,107.13,4305.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-18,2021,2,Q1,UPI,809.37,15014.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-19,2021,2,Q1,IMPS,102.44,8996.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-19,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,106.01,4177.14,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-19,2021,2,Q1,UPI,788.06,13981.94,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-20,2021,2,Q1,IMPS,106.15,8775.78,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-20,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,114.85,4574.2,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-20,2021,2,Q1,UPI,811.43,14406.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-21,2021,2,Q1,IMPS,87.9,5223.28,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-21,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,101.13,3550.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-21,2021,2,Q1,UPI,753.9,10512.08,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-22,2021,2,Q1,IMPS,109.26,10041.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-22,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,107.33,4225.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-22,2021,2,Q1,UPI,815.81,15458.36,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-23,2021,2,Q1,IMPS,108.54,9865.76,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-23,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,104.53,4129.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-23,2021,2,Q1,UPI,810.66,14883.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-24,2021,2,Q1,IMPS,105.89,9727.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-24,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,106.25,4166.0,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-24,2021,2,Q1,UPI,818.77,15108.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-25,2021,2,Q1,IMPS,107.89,10258.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-25,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,105.62,4172.12,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-25,2021,2,Q1,UPI,810.92,15282.2,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-26,2021,2,Q1,IMPS,118.51,12419.67,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-26,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,110.26,4483.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-26,2021,2,Q1,UPI,835.39,16838.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-27,2021,2,Q1,IMPS,112.24,10162.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-27,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,117.8,4889.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-27,2021,2,Q1,UPI,848.63,15541.31,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-28,2021,2,Q1,IMPS,97.84,7155.75,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-28,2021,2,Q1,NFS_ATM_CASH_WITHDRAWAL,104.51,3915.26,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-02-28,2021,2,Q1,UPI,815.28,12507.9,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-01,2021,3,Q1,IMPS,131.34,13199.46,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-01,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,122.04,5404.69,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-01,2021,3,Q1,UPI,931.35,20137.82,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-02,2021,3,Q1,IMPS,130.66,13410.64,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-02,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,127.27,5733.41,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-02,2021,3,Q1,UPI,923.65,19359.29,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-03,2021,3,Q1,IMPS,124.42,12433.85,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-03,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,126.06,5535.62,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-03,2021,3,Q1,UPI,887.95,18133.93,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-04,2021,3,Q1,IMPS,123.92,12242.41,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-04,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,120.97,5239.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-04,2021,3,Q1,UPI,918.98,18836.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-05,2021,3,Q1,IMPS,122.88,11775.11,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-05,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,121.59,5205.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-05,2021,3,Q1,UPI,921.15,18226.84,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-06,2021,3,Q1,IMPS,114.27,10809.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-06,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,130.43,5649.22,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-06,2021,3,Q1,UPI,897.01,17171.99,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-07,2021,3,Q1,IMPS,100.07,6727.74,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-07,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,117.65,4592.17,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-07,2021,3,Q1,UPI,870.99,13251.52,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-08,2021,3,Q1,IMPS,118.23,10442.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-08,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,122.27,5251.78,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-08,2021,3,Q1,UPI,924.45,18178.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-09,2021,3,Q1,IMPS,126.85,11949.67,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-09,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,126.55,5446.43,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-09,2021,3,Q1,UPI,929.41,18159.23,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-10,2021,3,Q1,IMPS,132.35,12171.25,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-10,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,133.92,5743.5,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-10,2021,3,Q1,UPI,959.21,19087.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-11,2021,3,Q1,IMPS,115.32,9224.48,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-11,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,116.2,4711.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-11,2021,3,Q1,UPI,866.3,14920.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-12,2021,3,Q1,IMPS,126.05,11221.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-12,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,120.12,5115.11,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-12,2021,3,Q1,UPI,892.83,16750.51,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-13,2021,3,Q1,IMPS,116.28,9176.48,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-13,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,121.3,5099.79,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-13,2021,3,Q1,UPI,881.74,15106.81,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-14,2021,3,Q1,IMPS,99.34,6270.46,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-14,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,105.34,3925.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-14,2021,3,Q1,UPI,778.18,10795.13,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-15,2021,3,Q1,IMPS,127.07,11035.34,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-15,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,110.93,4568.01,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-15,2021,3,Q1,UPI,888.65,17078.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-16,2021,3,Q1,IMPS,116.02,9520.45,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-16,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,99.38,3983.03,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-16,2021,3,Q1,UPI,879.7,15014.8,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-17,2021,3,Q1,IMPS,121.5,11279.16,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-17,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,113.31,4733.21,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-17,2021,3,Q1,UPI,889.05,17307.19,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-18,2021,3,Q1,IMPS,120.28,10998.05,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-18,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,112.33,4693.35,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-18,2021,3,Q1,UPI,887.01,16791.68,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-19,2021,3,Q1,IMPS,120.82,10756.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-19,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,112.66,4628.49,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-19,2021,3,Q1,UPI,881.98,16549.78,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-20,2021,3,Q1,IMPS,115.59,10061.08,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-20,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,117.04,4821.63,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-20,2021,3,Q1,UPI,893.8,16114.6,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-21,2021,3,Q1,IMPS,97.09,5942.4,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-21,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,101.43,3674.47,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-21,2021,3,Q1,UPI,813.0,11625.59,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-22,2021,3,Q1,IMPS,120.84,10978.54,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-22,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,109.96,4475.15,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-22,2021,3,Q1,UPI,873.17,16846.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-23,2021,3,Q1,IMPS,117.79,10811.55,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-23,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,107.15,4351.53,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-23,2021,3,Q1,UPI,873.33,16338.27,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-24,2021,3,Q1,IMPS,118.75,11021.39,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-24,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,111.41,4515.56,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-24,2021,3,Q1,UPI,880.58,16911.96,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-25,2021,3,Q1,IMPS,122.95,11869.6,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-25,2021,3,Q1,NFS_ATM_CASH_WITHDRAWAL,112.69,4632.11,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-25,2021,3,Q1,UPI,888.41,17301.18,1f9367ac-01b0-4c82-83a1-4069d4340667
2021-03-26,2021,3,Q1,IMPS,123.44,12111.47,1f9367ac-01b0-4c82-83a1-4069d4340667
